file,code_of_piece,year,notes_new,uniqid,EX,DP,PN,AA,SD,CH,CAIDO,VIVO,bark_present,bark_absent,BUTTRESS
CWD40_2021_standing.txt,"07,13B.0.1",2021,Solo queda una parte delgada del tronco,standing054,,*,,,,,,,,,
CWD40_2021_standing.txt,"14,24E.6.1",2021,NA,standing076,,*,,,,,,,,,
CWD40_2021_standing.txt,"21,10H.8.1",2021,Quebrado a 1.3m,standing111,,*,,,,,,,,,
CWD40_2021_standing.txt,"43,15F.20.1",2021,se rajo y perdio una parte,standing180,,*,,*,,,,,,,
CWD40_2021_standing.txt,"23,17H.6.1",2021,NA,standing123,,*,,,,,,,,,
CWD40_2021_standing.txt,"40,21C.6.1",2021,NA,standing175,,*,,,,,,,,,
CWD40_2021_standing.txt,"47,10G.6.1",2021,Se estÃ¡ rajando,standing192,,,,*,,,,,,,
CWD40_2021_standing.txt,"01,21G.9.1",2021,Caido,standing001,,,,,,,*,,,,
CWD40_2021_standing.txt,"02,16C.20.1",2021,Caido,standing013,,,,,,,*,,,,
CWD40_2021_standing.txt,"02,16H.7.1",2021,Caido,standing014,,,,,,,*,,,,
CWD40_2021_standing.txt,"02,16I.8.1",2021,Caido,standing015,,,,,,,*,,,,
CWD40_2021_standing.txt,"02,16G.19.1",2021,Caido,standing016,,,,,,,*,,,,
CWD40_2021_standing.txt,"03,12B.20.1",2021,Caido,standing027,,,,,,,*,,,,
CWD40_2021_standing.txt,"03,23M.4.1",2021,Nada,standing031,,*,,,,,,,,,
CWD40_2021_standing.txt,"05,03H.3.1",2021,No encontrado,standing033,*,*,,,,,,,,,
CWD40_2021_standing.txt,"05,03O.8.1",2021,Caido,standing035,,,,,,,*,,,,
CWD40_2021_standing.txt,"05,20D.7.1",2021,caido,standing037,,,,,,,*,,,,
CWD40_2021_standing.txt,"05,20L.19.1",2021,caido,standing038,,,,,,,*,,,,
CWD40_2021_standing.txt,"05,20L.19.2",2021,caido,standing039,,,,,,,*,,,,
CWD40_2021_standing.txt,"05,20M.19.1",2021,Caido,standing040,,,,,,,*,,,,
CWD40_2021_standing.txt,"06,06C.7.1",2021,Nada,standing048,,*,,,,,,,,,
CWD40_2021_standing.txt,"06,06I.5.1",2021,No se encontro,standing049,*,*,,,,,,,,,
CWD40_2021_standing.txt,"08,06M.3.1",2021,Se descompuso solo algunos restos en el suelo,standing060,,*,,,,,,,,,
CWD40_2021_standing.txt,"09,12C.3.1",2021,Solo restos en el suelo,standing063,,*,,,,,,,,,
CWD40_2021_standing.txt,"10,20G.19.1",2021,Se cayÃ³,standing065,,,,,,,*,,,,
CWD40_2021_standing.txt,"11,15D.7.1",2021,Nada,standing067,,*,,,,,,,,,
CWD40_2021_standing.txt,"11,15J.7.1",2021,Caido,standing068,,,,,,,*,,,,
CWD40_2021_standing.txt,"11,15J.19.1",2021,Caido,standing069,,,,,,,*,,,,
CWD40_2021_standing.txt,"13,16G.19.1",2021,caido,standing072,,,,,,,*,,,,
CWD40_2021_standing.txt,"14,24P.19.1",2021,se cayo,standing077,,,,,,,*,,,,
CWD40_2021_standing.txt,"15,07B.8.1",2021,Solo el clavo. Se descompuso,standing078,,*,,,,,,,,,
CWD40_2021_standing.txt,"16,05L.6.1",2021,Nada,standing082,,*,,,,,,,,,
CWD40_2021_standing.txt,"16,05O.5.1",2021,Nada,standing083,,*,,,,,,,,,
CWD40_2021_standing.txt,"17,08N.7.1",2021,Caido. El area la destruyÃ³ parte del otro Ã¡rbol 5542 que cayÃ³,standing090,,,,,,,*,,,,
CWD40_2021_standing.txt,"19,02M.19.1",2021,Nada,standing093,,*,,,,,,,,,
CWD40_2021_standing.txt,"19,06N.20.1",2021,Caido,standing094,,,,,,,*,,,,
CWD40_2021_standing.txt,"19,12F.20.1",2021,CaÃ­do,standing096,,,,,,,*,,,,
CWD40_2021_standing.txt,"19,19C.8.1",2021,caido,standing101,,,,,,,*,,,,
CWD40_2021_standing.txt,"19,19E.19.1",2021,Caido,standing104,,,,,,,*,,,,
CWD40_2021_standing.txt,"19,19F.20.1",2021,Caido,standing106,,,,,,,*,,,,
CWD40_2021_standing.txt,"21,04F.19.1",2021,Caido,standing107,,,,,,,*,,,,
CWD40_2021_standing.txt,"22,19J.20.1",2021,Caido,standing115,,,,,,,*,,,,
CWD40_2021_standing.txt,"22,21M.20.1",2021,Nada,standing116,,*,,,,,,,,,
CWD40_2021_standing.txt,"23,06L.20.1",2021,Caido,standing122,,,,,,,*,,,,
CWD40_2021_standing.txt,"26,17J.6.1",2021,Caido,standing134,,,,,,,*,,,,
CWD40_2021_standing.txt,"26,21B.8.1",2021,nada,standing136,,*,,,,,,,,,
CWD40_2021_standing.txt,"28,16G.8.1",2021,Caido,standing140,,,,,,,*,,,,
CWD40_2021_standing.txt,"31,16B.3.1",2021,Nada,standing141,,*,,,,,,,,,
CWD40_2021_standing.txt,"36,10P.20.1",2021,Caido,standing163,,,,,,,*,,,,
CWD40_2021_standing.txt,"39,07I.7.1",2021,Caido,standing171,,,,,,,*,,,,
CWD40_2021_standing.txt,"45,05E.8.1",2021,Solo clavo,standing184,,*,,,,,,,,,
CWD40_2021_standing.txt,"46,21F.8.1",2021,Caido,standing186,,,,,,,*,,,,
CWD40_2021_standing.txt,"47,05B.6.1",2021,Nada,standing190,,*,,,,,,,,,
CWD40_2021_standing.txt,"47,17G.8.1",2021,Caido,standing193,,,,,,,*,,,,
CWD40_2021_standing.txt,"49,01O.3.1",2021,Caido,standing194,,,,,,,*,,,,
CWD40_2022_standing.txt,"14,24E.6.1",2022,NA,standing081,,*,,,,,,,,,
CWD40_2022_standing.txt,"15,07K.2.1",2022,NA,standing087,,*,,,,,,,,,
CWD40_2022_standing.txt,"14,11E.9.1",2022,Se estÃ¡ desaciendo,standing078,,*,,,,,,,,,
CWD40_2022_standing.txt,"39,07A.19.1",2022,NA,standing191,,*,,,,,,,,,
CWD40_2022_standing.txt,"43,10G.21.1",2022,Aparece como G 20-1 pero es G 21-1,standing204,,*,,,,,,,,,
CWD40_2022_standing.txt,"09,12F.21.1",2022,NA,standing063,,*,,,,,,,,,
CWD40_2022_standing.txt,"42,12N.9.2",2022,Se esta rajando,standing199,,,,*,,,,,,,
CWD40_2022_standing.txt,"14,14K.21.1",2022,Se partiÃ³ a 0.93,standing079,,,,*,,,,,,,
CWD40_2022_standing.txt,"43,15J.9.1",2022,Completamente hueco,standing210,,,,,,*,,,,,
CWD40_2022_standing.txt,"19,19D.19.1",2022,Se esta rajando,standing117,,,,*,,,,,,,
CWD40_2022_standing.txt,"44,07B.5.1",2022,se quebro y esta rajado se esta descomponiendo,standing211,,,,*,,,,,,,
CWD40_2022_standing.txt,"17,01I.0.1",2022,se esta rajando,standing094,,,,*,,,,,,,
CWD40_2022_standing.txt,"19,16P.20.1",2022,lianas creciendo pegadas al tronco afectan la medida de diametro,standing114,,,,,,,,,,,
CWD40_2022_standing.txt,"01,21G.9.1",2022,Caido,standing001,,,,,,,*,,,,
CWD40_2022_standing.txt,"01,24G.8.1",2022,Caido,standing006,,,,,,,*,,,,
CWD40_2022_standing.txt,"01,24G.20.1",2022,Caido,standing007,,,,,,,*,,,,
CWD40_2022_standing.txt,"01,24G.19.1",2022,Caido,standing008,,,,,,,*,,,,
CWD40_2022_standing.txt,"01,24J.20.1",2022,Caido,standing009,,,,,,,*,,,,
CWD40_2022_standing.txt,"01,24L.20.1",2022,Caido,standing011,,,,,,,*,,,,
CWD40_2022_standing.txt,"02,16C.20.1",2022,Caido,standing014,,,,,,,*,,,,
CWD40_2022_standing.txt,"02,16H.7.1",2022,Caido,standing015,,,,,,,*,,,,
CWD40_2022_standing.txt,"02,16I.8.1",2022,Caido,standing016,,,,,,,*,,,,
CWD40_2022_standing.txt,"02,16G.19.1",2022,Caido,standing017,,,,,,,*,,,,
CWD40_2022_standing.txt,"02,16O.21.1",2022,Caido,standing019,,,,,,,*,,,,
CWD40_2022_standing.txt,"03,09C.7.1",2022,Caido,standing021,,,,,,,*,,,,
CWD40_2022_standing.txt,"03,12B.20.1",2022,Caido,standing029,,,,,,,*,,,,
CWD40_2022_standing.txt,"03,23A.20.1",2022,Caido,standing031,,,,,,,*,,,,
CWD40_2022_standing.txt,"03,23C.21.1",2022,Caido,standing032,,,,,,,*,,,,
CWD40_2022_standing.txt,"05,20M.19.1",2022,Nada,standing037,,*,,,,,,,,,
CWD40_2022_standing.txt,"05,24I.20.1",2022,Caido,standing042,,,,,,,*,,,,
CWD40_2022_standing.txt,"06,06I.5.2",2022,Se cayÃ³,standing046,,,,,,,*,,,,
CWD40_2022_standing.txt,"07,01B.3.1",2022,Se cayo,standing050,,,,,,,*,,,,
CWD40_2022_standing.txt,"07,13B.0.1",2022,Se cayÃ³,standing052,,,,,,,*,,,,
CWD40_2022_standing.txt,"08,06M.3.1",2022,Nada sacar de lista,standing059,,*,,,,,,,,,
CWD40_2022_standing.txt,"10,20G.19.1",2022,Nada,standing065,,*,,,,,,,,,
CWD40_2022_standing.txt,"11,15J.7.1",2022,Caido,standing068,,,,,,,*,,,,
CWD40_2022_standing.txt,"11,15J.19.1",2022,Caido,standing069,,,,,,,*,,,,
CWD40_2022_standing.txt,"13,16G.19.1",2022,Nada  sacar de lista,standing074,,*,,,,,,,,,
CWD40_2022_standing.txt,"14,24P.19.1",2022,Caido,standing083,,,,,,,*,,,,
CWD40_2022_standing.txt,"15,07B.8.1",2022,Nada,standing084,,*,,,,,,,,,
CWD40_2022_standing.txt,"15,07G.6.1",2022,Caido,standing085,,,,,,,*,,,,
CWD40_2022_standing.txt,"16,05L.6.1",2022,Nada sacar de lista,standing089,,*,,,,,,,,,
CWD40_2022_standing.txt,"16,05O.5.1",2022,Nada sacar de lista,standing090,,*,,,,,,,,,
CWD40_2022_standing.txt,"16,12C.2.1",2022,Solo se encontrÃ³ el clavo,standing092,,,,,,,*,,,,
CWD40_2022_standing.txt,"17,08N.7.1",2022,Caido,standing101,,,,,,,*,,,,
CWD40_2022_standing.txt,"19,06N.20.1",2022,Nada,standing107,,*,,,,,,,,,
CWD40_2022_standing.txt,"19,12E.19.1",2022,Solo queda el clavo,standing109,,*,,,,,,,,,
CWD40_2022_standing.txt,"19,12F.20.1",2022,Caido,standing110,,,,,,,*,,,,
CWD40_2022_standing.txt,"19,16D.20.1",2022,Caido,standing112,,,,,,,*,,,,
CWD40_2022_standing.txt,"19,19C.8.1",2022,Caido,standing115,,,,,,,*,,,,
CWD40_2022_standing.txt,"19,19E.19.1",2022,Caido,standing118,,,,,,,*,,,,
CWD40_2022_standing.txt,"19,19F.20.1",2022,Caido,standing120,,,,,,,*,,,,
CWD40_2022_standing.txt,"21,04F.19.1",2022,Caido  Sacar de lista,standing122,,,,,,,*,,,,
CWD40_2022_standing.txt,"21,08C.8.1",2022,Solo clavo perdio madera y corteza,standing123,,*,,,,,,,,,
CWD40_2022_standing.txt,"21,10O.4.1",2022,Caido,standing125,,,,,,,*,,,,
CWD40_2022_standing.txt,"21,10H.8.1",2022,Solo clavo,standing126,,*,,,,,,,,,
CWD40_2022_standing.txt,"21,17B.19.1",2022,Caido,standing128,,,,,,,*,,,,
CWD40_2022_standing.txt,"22,19J.20.1",2022,Caido,standing131,,,,,,,*,,,,
CWD40_2022_standing.txt,"22,21M.20.1",2022,Nada,standing132,,*,,,,,,,,,
CWD40_2022_standing.txt,"23,06I.20.1",2022,Caido,standing134,,,,,,,*,,,,
CWD40_2022_standing.txt,"23,06J.19.1",2022,Caido,standing135,,,,,,,*,,,,
CWD40_2022_standing.txt,"23,06K.8.1",2022,Caido,standing137,,,,,,,*,,,,
CWD40_2022_standing.txt,"23,17H.6.1",2022,Caido,standing140,,,,,,,*,,,,
CWD40_2022_standing.txt,"23,23A.20.1",2022,Caido,standing142,,,,,,,*,,,,
CWD40_2022_standing.txt,"26,17J.6.1",2022,Caido,standing152,,,,,,,*,,,,
CWD40_2022_standing.txt,"26,21B.5.1",2022,Caido,standing153,,,,,,,*,,,,
CWD40_2022_standing.txt,"26,21B.8.1",2022,nada  Sacar de lista,standing154,,*,,,,,,,,,
CWD40_2022_standing.txt,"26,21D.19.1",2022,Caido,standing156,,,,,,,*,,,,
CWD40_2022_standing.txt,"28,16G.8.1",2022,Caido,standing158,,,,,,,*,,,,
CWD40_2022_standing.txt,"31,16N.20.1",2022,Caido,standing160,,,,,,,*,,,,
CWD40_2022_standing.txt,"31,21L.2.1",2022,Nada,standing162,,*,,,,,,,,,
CWD40_2022_standing.txt,"32,07H.19.2",2022,Caido,standing166,,,,,,,*,,,,
CWD40_2022_standing.txt,"32,07H.19.3",2022,Caido,standing167,,,,,,,*,,,,
CWD40_2022_standing.txt,"33,12D.21.1",2022,Caido,standing169,,,,,,,*,,,,
CWD40_2022_standing.txt,"33,12J.19.1",2022,Caido,standing170,,,,,,,*,,,,
CWD40_2022_standing.txt,"33,12J.21.1",2022,Caido,standing171,,,,,,,*,,,,
CWD40_2022_standing.txt,"35,17F.20.1",2022,Nada se cayo y,standing180,,*,,,,,,,,,
CWD40_2022_standing.txt,"36,04H.21.1",2022,Caido,standing181,,,,,,,*,,,,
CWD40_2022_standing.txt,"36,10P.20.1",2022,Caido sacar de lista,standing183,,,,,,,*,,,,
CWD40_2022_standing.txt,"36,13F.9.1",2022,Caido,standing184,,,,,,,*,,,,
CWD40_2022_standing.txt,"36,13G.8.1",2022,Caido,standing185,,,,,,,*,,,,
CWD40_2022_standing.txt,"37,17G.20.1",2022,Caido,standing187,,,,,,,*,,,,
CWD40_2022_standing.txt,"37,17P.0.1",2022,nada,standing188,,,,,,,*,,,,
CWD40_2022_standing.txt,"38,11M.8.1",2022,Caido,standing189,,,,,,,*,,,,
CWD40_2022_standing.txt,"39,07I.7.1",2022,Caido,standing192,,,,,,,*,,,,
CWD40_2022_standing.txt,"39,15M.20.1",2022,Caido,standing195,,,,,,,*,,,,
CWD40_2022_standing.txt,"40,21C.6.1",2022,No encontrado,standing196,*,*,,,,,,,,,
CWD40_2022_standing.txt,"41,24D.19.1",2022,Caido,standing197,,,,,,,*,,,,
CWD40_2022_standing.txt,"43,15F.20.1",2022,Nada,standing207,,*,,,,,,,,,
CWD40_2022_standing.txt,"45,05K.6.1",2022,Caido,standing213,,,,,,,*,,,,
CWD40_2022_standing.txt,"46,21F.8.1",2022,Caido,standing214,,,,,,,*,,,,
CWD40_2022_standing.txt,"46,21N.20.2",2022,Caido,standing215,,,,,,,*,,,,
CWD40_2022_standing.txt,"47,17G.8.1",2022,solo clavo,standing218,,*,,,,,,,,,
CWD40_2022_standing.txt,"49,01O.3.1",2022,Caido,standing221,,,,,,,*,,,,
CWD40_2023_standing.txt,"43,10G.21.1",2023,NA,standing166,,*,,,,,,,,,
CWD40_2023_standing.txt,"49,24B.19.1",2023,se esta descomponiendo,standing190,,*,,,,,,,,,
CWD40_2023_standing.txt,"19,16N.20.1",2023,NA,standing096,,*,,,,,,,,,
CWD40_2023_standing.txt,"29,13K.22.1",2023,NA,standing126,,*,,,,,,,,,
CWD40_2023_standing.txt,"43,15J.9.1",2023,Completamente hueco,standing172,,,,,,*,,,,,
CWD40_2023_standing.txt,"01,24L.21.1",2023,se descompuso,standing005,,*,,,,,,,,,
CWD40_2023_standing.txt,"03,09A.7.2",2023,Caido,standing009,,,,,,,*,,,,
CWD40_2023_standing.txt,"03,09I.20.1",2023,Caido,standing011,,,,,,,*,,,,
CWD40_2023_standing.txt,"05,20L.21.1",2023,Se descompuso,standing027,,*,,,,,,,,,
CWD40_2023_standing.txt,"05,20M.19.1",2023,Nada,standing028,,*,,,,,,,,,
CWD40_2023_standing.txt,"06,09M.22.1",2023,Caido,standing036,,,,,,,*,,,,
CWD40_2023_standing.txt,"07,13I.20.1",2023,Caido,standing040,,,,,,,*,,,,
CWD40_2023_standing.txt,"08,06M.21.1",2023,Caido,standing047,,,,,,,*,,,,
CWD40_2023_standing.txt,"08,06M.21.2",2023,Caido,standing048,,,,,,,*,,,,
CWD40_2023_standing.txt,"09,12F.21.1",2023,Caido,standing049,,,,,,,*,,,,
CWD40_2023_standing.txt,"10,20H.22.1",2023,Caido,standing050,,,,,,,*,,,,
CWD40_2023_standing.txt,"11,15J.22.1",2023,Se cayÃ³,standing053,,,,,,,*,,,,
CWD40_2023_standing.txt,"14,05E.22.1",2023,se cayo,standing059,,,,,,,*,,,,
CWD40_2023_standing.txt,"14,14K.21.1",2023,No se encontrÃ³ nada,standing062,*,*,,,,,,,,,
CWD40_2023_standing.txt,"14,24E.6.1",2023,no mide sacar de lista,standing064,,*,,,,,,,,,
CWD40_2023_standing.txt,"15,07I.22.1",2023,se cayÃ³,standing068,,,,,,,*,,,,
CWD40_2023_standing.txt,"16,05G.21.1",2023,se cayÃ³,standing070,,,,,,,*,,,,
CWD40_2023_standing.txt,"17,01I.0.1",2023,Se cayÃ³,standing076,,,,,,,*,,,,
CWD40_2023_standing.txt,"17,01K.20.1",2023,Se cayÃ³,standing077,,,,,,,*,,,,
CWD40_2023_standing.txt,"18,23A.22.1",2023,Se cayÃ³,standing085,,,,,,,*,,,,
CWD40_2023_standing.txt,"19,16P.20.1",2023,Se cayÃ³,standing097,,,,,,,*,,,,
CWD40_2023_standing.txt,"19,19D.19.1",2023,Se cayÃ³,standing100,,,,,,,*,,,,
CWD40_2023_standing.txt,"21,08C.8.1",2023,Nada,standing102,,*,,,,,,,,,
CWD40_2023_standing.txt,"21,10H.8.1",2023,Nada,standing104,,*,,,,,,,,,
CWD40_2023_standing.txt,"21,17M.22.1",2023,Caido,standing107,,,,,,,*,,,,
CWD40_2023_standing.txt,"22,21M.20.1",2023,Nada sacar de lista,standing109,,*,,,,,,,,,
CWD40_2023_standing.txt,"23,17O.3.1",2023,Nada,standing113,,*,,,,,,,,,
CWD40_2023_standing.txt,"24,15O.8.1",2023,se cayo,standing119,,,,,,,*,,,,
CWD40_2023_standing.txt,"26,08I.20.1",2023,Caido,standing121,,,,,,,*,,,,
CWD40_2023_standing.txt,"26,17C.20.1",2023,Se cayÃ³,standing122,,,,,,,*,,,,
CWD40_2023_standing.txt,"26,21B.8.1",2023,Se cayÃ³ sacar de lista,standing123,,,,,,,*,,,,
CWD40_2023_standing.txt,"26,21P.3.1",2023,solo clavo,standing125,,*,,,,,,,,,
CWD40_2023_standing.txt,"31,21J.19.1",2023,Se cayÃ³,standing129,,,,,,,*,,,,
CWD40_2023_standing.txt,"31,21L.2.1",2023,Sacar de lista no hay nada,standing130,,*,,,,,,,,,
CWD40_2023_standing.txt,"35,17A.21.1",2023,Se descompuso,standing145,,*,,,,,,,,,
CWD40_2023_standing.txt,"37,17D.21.1",2023,Se descompuso,standing152,,*,,,,,,,,,
CWD40_2023_standing.txt,"39,07A.19.1",2023,ya no mide sacar de lista,standing155,,*,,,,,,,,,
CWD40_2023_standing.txt,"40,21C.6.1",2023,Nada,standing159,,*,,,,,,,,,
CWD40_2023_standing.txt,"42,12P.22.1",2023,Caido,standing162,,,,,,,*,,,,
CWD40_2023_standing.txt,"43,15F.20.1",2023,Nada,standing169,,*,,,,,,,,,
CWD40_2023_standing.txt,"44,07B.5.1",2023,Se descompuso,standing173,,*,,,,,,,,,
CWD40_2023_standing.txt,"45,05E.8.1",2023,no se encontrÃ³ nada,standing176,*,*,,,,,,,,,
CWD40_2024_standing.txt,"05,24J.19.1",2024,NA,standing027,,*,,,,,,,,,
CWD40_2024_standing.txt,"14,24B.23.1",2024,NA,standing053,,*,,,,,,,,,
CWD40_2024_standing.txt,"34,15K.20.1",2024,NA,standing110,,*,,,,,,,,,
CWD40_2024_standing.txt,"29,13K.22.1",2024,NA,standing092,,*,,,,,,,,,
CWD40_2024_standing.txt,"03,12F.23.1",2024,NA,standing016,,*,,,,,,,,,
CWD40_2024_standing.txt,"47,05E.24.1",2024,Esta partido e inclinado se midiÃ³ con cinta diametrica,standing141,,,,*,,,,,,,
CWD40_2024_standing.txt,"34,04D.21.1",2024,Esta rajado,standing106,,,,*,,,,,,,
CWD40_2024_standing.txt,"07,13K.22.1",2024,se esta abriendo,standing035,,,,*,,,,,,,
CWD40_2024_standing.txt,"01,21I.20.1",2024,Caido,standing001,,,,,,,*,,,,
CWD40_2024_standing.txt,"03,09L.23.1",2024,se cayo,standing011,,,,,,,*,,,,
CWD40_2024_standing.txt,"05,20J.21.1",2024,Caido,standing024,,,,,,,*,,,,
CWD40_2024_standing.txt,"05,24O.22.1",2024,Caido,standing029,,,,,,,*,,,,
CWD40_2024_standing.txt,"06,06O.21.1",2024,Caido,standing031,,,,,,,*,,,,
CWD40_2024_standing.txt,"06,09N.22.1",2024,Caido,standing033,,,,,,,*,,,,
CWD40_2024_standing.txt,"07,13J.21.1",2024,Caido,standing034,,,,,,,*,,,,
CWD40_2024_standing.txt,"07,20P.21.2",2024,Caido,standing037,,,,,,,*,,,,
CWD40_2024_standing.txt,"01,24K.22.1",2024,no hay nada sacar de la lista,standing043,,*,,,,,,,,,
CWD40_2024_standing.txt,"17,01A.22.1",2024,se cayo,standing055,,,,,,,*,,,,
CWD40_2024_standing.txt,"17,01L.22.1",2024,Se cayo,standing058,,,,,,,*,,,,
CWD40_2024_standing.txt,"17,01O.21.1",2024,Se cayo,standing060,,,,,,,*,,,,
CWD40_2024_standing.txt,"17,01O.21.2",2024,Se cayo,standing061,,,,,,,*,,,,
CWD40_2024_standing.txt,"18,23G.22.1",2024,Se cayÃ³,standing063,,,,,,,*,,,,
CWD40_2024_standing.txt,"19,02O.23.1",2024,Nada,standing066,,*,,,,,,,,,
CWD40_2024_standing.txt,"19,12N.20.1",2024,Caido,standing069,,,,,,,*,,,,
CWD40_2024_standing.txt,"19,16N.20.1",2024,Se cayÃ³,standing071,,,,,,,*,,,,
CWD40_2024_standing.txt,"19,19F.3.1",2024,CayÃ³ Ã¡rbol encima no se encontrÃ³,standing074,,*,,,,,,,,,
CWD40_2024_standing.txt,"21,15J.21.1",2024,Solo clavo,standing077,,*,,,,,*,,,,
CWD40_2024_standing.txt,"32,07B.22.1",2024,Caido,standing098,,,,,,,*,,,,
CWD40_2024_standing.txt,"33,12G.23.1",2024,se cayo,standing104,,,,,,,*,,,,
CWD40_2024_standing.txt,"33,21G.22.1",2024,Ãrbol vivo. Tiene rama con hojas,standing105,,,,,,,,*,,,
CWD40_2024_standing.txt,"34,04E.21.1",2024,Caido,standing107,,,,,,,*,,,,
CWD40_2024_standing.txt,"34,15J.21.1",2024,Se cayo,standing109,,,,,,,*,,,,
CWD40_2024_standing.txt,"34,15K.23.1",2024,Se cayo,standing111,,,,,,,*,,,,
CWD40_2024_standing.txt,"35,17D.21.1",2024,Solo clavo,standing113,,*,,,,,,,,,
CWD40_2024_standing.txt,"36,10N.23.1",2024,se cayo,standing115,,,,,,,*,,,,
CWD40_2024_standing.txt,"36,13F.23.1",2024,Se cayÃ³,standing117,,,,,,,*,,,,
CWD40_2024_standing.txt,"38,11D.22.1",2024,Se cayÃ³,standing118,,,,,,,*,,,,
CWD40_2024_standing.txt,"39,07N.21.1",2024,No hay nada se descompuso,standing119,,*,,,,,,,,,
CWD40_2024_standing.txt,"42,12P.22.2",2024,Caido,standing125,,,,,,,*,,,,
CWD40_2024_standing.txt,"42,12P.22.3",2024,Caido,standing126,,,,,,,*,,,,
CWD40_2024_standing.txt,"43,15B.22.1",2024,Caido,standing130,,,,,,,*,,,,
CWD40_2024_standing.txt,"43,15J.9.1",2024,Caido  y se descompuso,standing133,,,,,,,*,,,,
CWD40_2024_standing.txt,"44,13F.23.1",2024,Caido,standing134,,,,,,,*,,,,
CWD40_2024_standing.txt,"44,13H.23.1",2024,Caido,standing136,,,,,,,*,,,,
CWD40_2024_standing.txt,"46,21L.23.1",2024,se ca yo,standing139,,,,,,,*,,,,
CWD40_2024_standing.txt,"47,10F.20.1",2024,Solo clavo,standing142,,*,,,,,,,,,
CWD40_2024_standing.txt,"47,17A.22.1",2024,Se cayo,standing144,,,,,,,*,,,,
CWD40_2024_standing.txt,"49,12H.8.1",2024,Se cayÃ³,standing147,,,,,,,*,,,,
CWD40_2024_standing.txt,"49,12J.19.1",2024,Se cayÃ³,standing148,,,,,,,*,,,,
CWD40_2024_standing.txt,"49,21F.21.1",2024,Se cayÃ³,standing149,,,,,,,*,,,,
CWD40_2024_standing.txt,"49,24B.19.1",2024,se descompuso,standing151,,*,,,,,,,,,
CWD40_2017_standing.txt,"01,21G.9.1",2017,Sin corteza,standing001,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"01,24M.9.1",2017,sin corteza,standing004,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"03,23P.7.1",2017,corteza,standing018,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"05,24N.7.1",2017,corteza,standing030,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"07,01B.3.1",2017,corteza,standing035,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"07,01I.7.1",2017,corteza,standing036,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"07,20B.5.1",2017,sin ramas. Con corteza,standing039,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"08,06M.3.1",2017,sin corteza,standing040,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"09,12N.5.1",2017,sin corteza,standing043,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"10,20H.4.1",2017,sin ramas. Sin corteza,standing044,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"11,08O.NA",2017,"es viejo, sin ramas, rajado. Corteza",standing046,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"11,15D.7.1",2017,Sin corteza,standing047,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"11,15J.7.1",2017,corteza,standing051,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"11,15O.6.1",2017,Sin corteza,standing053,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"12,23I.6.1",2017,sin ramas. Con corteza,standing054,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"12,23I.6.2",2017,con ramas. Sin corteza. Escalera,standing055,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"12,23N.4.1",2017,es viejo. Sin corteza,standing057,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"14,24E.6.1",2017,corteza. El tronco se quebrÃ³ a la altura de la medida  pero no se a caido al suelo porque las lianas no lo dejan caer,standing061,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"14,24E.7.1",2017,corteza,standing062,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"14,24K.6.1",2017,escalera. Sin ramas. Con corteza,standing063,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"14,24N.5.1",2017,tag corregido. Sin corteza. Esta rajado,standing064,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"15,07G.5.1",2017,Prioria. Corteza,standing065,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"17,01I.0.1",2017,Sin corteza,standing072,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"17,01J.5.1",2017,se quebro. Sin corteza,standing073,,,,,,,,,FALSE,TRUE,
CWD40_2017_standing.txt,"17,01N.7.1",2017,corteza,standing075,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"17,08N.7.1",2017,corteza,standing076,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"18,10L.5.1",2017,Con corteza,standing078,,,,,,,,,TRUE,FALSE,
CWD40_2017_standing.txt,"18,10N.2.1",2017,ahora estÃ¡ sin corteza,standing079,,,,,,,,,FALSE,TRUE,
